X,Y
260000,6475000
265000,6475000
270000,6475000
275000,6475000
280000,6475000
285000,6475000
290000,6475000
295000,6475000
300000,6475000
305000,6475000
310000,6475000
315000,6475000
320000,6475000
325000,6475000
330000,6475000
335000,6475000
340000,6475000
345000,6475000
350000,6475000
355000,6475000
360000,6475000
365000,6475000
370000,6475000
375000,6475000
380000,6475000
385000,6475000
390000,6475000
395000,6475000
400000,6475000
405000,6475000
410000,6475000
415000,6475000
420000,6475000
425000,6475000
430000,6475000
435000,6475000
440000,6475000
445000,6475000
450000,6475000
455000,6475000
460000,6475000
465000,6475000
470000,6475000
475000,6475000
480000,6475000
485000,6475000
490000,6475000
495000,6475000
500000,6475000
505000,6475000
510000,6475000
515000,6475000
520000,6475000
525000,6475000
530000,6475000
535000,6475000
540000,6475000
545000,6475000
550000,6475000
555000,6475000
560000,6475000
565000,6475000
570000,6475000
575000,6475000
580000,6475000
585000,6475000
590000,6475000
595000,6475000
600000,6475000
605000,6475000
610000,6475000
615000,6475000
620000,6475000
625000,6475000
630000,6475000
635000,6475000
640000,6475000
645000,6475000
650000,6475000
655000,6475000
660000,6475000
665000,6475000
670000,6475000
675000,6475000
680000,6475000
685000,6475000
690000,6475000
695000,6475000
700000,6475000
705000,6475000
710000,6475000
715000,6475000
720000,6475000
725000,6475000
730000,6475000
735000,6475000
740000,6475000
745000,6475000
750000,6475000
755000,6475000
760000,6475000
765000,6475000
770000,6475000
775000,6475000
780000,6475000
200000,6480000
205000,6480000
210000,6480000
215000,6480000
220000,6480000
225000,6480000
230000,6480000
235000,6480000
240000,6480000
245000,6480000
250000,6480000
255000,6480000
260000,6480000
265000,6480000
270000,6480000
275000,6480000
280000,6480000
285000,6480000
290000,6480000
295000,6480000
300000,6480000
305000,6480000
310000,6480000
315000,6480000
320000,6480000
325000,6480000
330000,6480000
335000,6480000
340000,6480000
345000,6480000
350000,6480000
355000,6480000
360000,6480000
365000,6480000
370000,6480000
375000,6480000
380000,6480000
385000,6480000
390000,6480000
395000,6480000
400000,6480000
405000,6480000
410000,6480000
415000,6480000
420000,6480000
425000,6480000
430000,6480000
435000,6480000
440000,6480000
445000,6480000
450000,6480000
455000,6480000
460000,6480000
465000,6480000
470000,6480000
475000,6480000
480000,6480000
485000,6480000
490000,6480000
495000,6480000
500000,6480000
505000,6480000
510000,6480000
515000,6480000
520000,6480000
525000,6480000
530000,6480000
535000,6480000
